image_id,source,prompt,seed
45959,coco-30k,A bicycle parking sign on a pole at the corner of a street.,44628
341487,coco-30k,man is walking in the street carrying a sign that says smile,52385
84168,coco-30k,A stop sign and a fire hydrant on the corner of a grassy sidewalk.,21661
453390,coco-30k,A yellow and red fire hydrant in grassy area next to a street.,43147
453452,coco-30k,A white and grey bird in tree with green leaves.,87681
465566,coco-30k,A red train leaving a train station with man watching.,28691
397639,coco-30k,A large white sheep next to a small black one,88699
490491,coco-30k,A burnt out cement building is next to a stop sign.,96450
99928,coco-30k,A group of sheep in grassy area next to trees.,24321
382115,coco-30k,A pole with traffic signs and street signs. ,76453
231163,coco-30k,Train stopped at a depot with people milling about.,15124
160031,coco-30k,A road filled with traffic led by a big blue bus.,69984
219014,coco-30k,A stop light on a oriental city street. ,61601
93201,coco-30k,A dog with a hat on top of his head.,71682
440409,coco-30k,There are two signs on the traffic signal.,75968
183469,coco-30k,two green and one grey parrot perched on a branch.,2942
86467,coco-30k,A flock of cute sheep in a rocky field at twilight.,72118
502895,coco-30k,A large train is passing over a set of tracks. ,35978
279714,coco-30k,Closeup of a button in front of the Louisville Slugger factory in KY.,72280
199578,coco-30k,A double decker bus travelling on a city street.,89241
274947,coco-30k,two red shuttle buses riding down a street next to a blue pole.,25795
116244,coco-30k,These are a few animals out in a field. ,73796
137619,coco-30k,This is a bird looking in the direction of a tree. ,37399
310473,coco-30k,There are a lot of buses lined up on the street,41691
434279,coco-30k,The large blue train is covered with rust.,31528
264506,coco-30k,a large blue and white house on a hill near cattle pastures ,79964
553511,coco-30k,View of high rises on a city street.,39145
541887,coco-30k,Picture of a stop sign with graffiti written on it.,94778
130508,coco-30k,A blue train rides down a wooded track.,23619
451940,coco-30k,A giraffe in front of a field of sheep.,43621
573484,coco-30k,A group of birds sitting on a horizontal pole.,16931
496800,coco-30k,Two trains pass each other near some buildings.,29321
115946,coco-30k,A street intersection with old buildings in the background.,23017
492075,coco-30k,Two giraffes eat grass out of a cage hanging from the ceiling.,98954
562448,coco-30k,A white bus is driving down the street,84407
569841,coco-30k,Some people are riding along in a horse drawn Carriage,68043
282871,coco-30k,a number of benches next to a tree,56104
137677,coco-30k,a bird flying thru the sky with mountains in the background,23073
380106,coco-30k,two giraffes in a field with many trees,88769
341838,coco-30k,a car driving on a road with decorations avobe,83220
150013,coco-30k,A park bench overlooks the ocean in the snow.,3187
2521,coco-30k,a close up of a street sign near buildings,43890
331289,coco-30k,A group of people on motorcycles waiting at a traffic light,47458
553678,coco-30k,A stop sign and a no access sign in the grass.,34172
405248,coco-30k,A wooden bench covered with pots and containers of plants.,11579
234136,coco-30k,Two men smiling while they are in a car with a dog.,25425
56248,coco-30k,Looking out of a commuter bus at a small town grocery,56693
338941,coco-30k,A large circular building with a bridge connecting it,31797
87429,coco-30k,Traffic is stopped on the road because of a red light.,96798
580856,coco-30k,A sidewalk outside of a winery with tables,5879
482350,coco-30k,A cat standing near a dead bird with some words on the picture,10246
29913,coco-30k,A bicycle is lying on the sidewalk beside a fire hydrant.,81252
126877,coco-30k,A custom cake featuring a fisherman for a man's 65th birthday. ,28897
134255,coco-30k,a bus and some cars at a park like setting,53934
236161,coco-30k,A shiny antique bus coming though a gate by a brick building,71632
513555,coco-30k,A couple of men sailing on a sailboat out in the harbor. ,74071
236714,coco-30k,Styrofoam coffee cup laying on an metal bench.,73174
114616,coco-30k,a close up of two sheep laying on hay,65666
256552,coco-30k,A large pillar with a stop sign on top,25422
461628,coco-30k,A train is moving along the tracks beside a house.,44745
36528,coco-30k,The airplane is about ready to get take off from the runway. ,77566
493161,coco-30k,two giraffes near a tree in a field,85189
234164,coco-30k,A train is moving on tracks beside a sidewalk.,2098
317120,coco-30k,A street post with three different street signs on it,96683
513882,coco-30k,a large air plane flying in the air,24328
233977,coco-30k,A bus is passing through an intersection beside a building.,78130
489842,coco-30k,All of the children are gathered around Santa Claus.,80316
173142,coco-30k,Giraffes standing in and around a cave area.,24649
370448,coco-30k,A fire hydrant in front of an empty sidewalk.,66401
197997,coco-30k,Old blue bus with bicycles parked on roadway near green space.,35385
301735,coco-30k,The big bird is on the beach and the dog is barking at it.,62069
495541,coco-30k,Three white storks with black legs and beaks wading in some water.,41917
404781,coco-30k,A red stop light across from a brick building,21144
420929,coco-30k,The two white birds are flying in the clear sky.,1308
53956,coco-30k,Oval shaped picture of buildings with a truck outside and blue sky.,44929
16241,coco-30k,A low flying commercial plane passing tall  buildings,17438
130566,coco-30k,A yellow train on the tracks with several cars,55844
10681,coco-30k,A bright patio umbrella stands out against the plain white building.,96667
25747,coco-30k,A train is moving along train tracks through the woods.,95782
521472,coco-30k,A large commercial airplane parked on the runway,74637
373846,coco-30k,A busy airport with planes parked  on the runway,62076
410428,coco-30k,A herd of sheep are grazing in a green field.,61021
514540,coco-30k,"A city street corner with a street pole that has one way signs and a light on the top, and a building in the background.",25505
321176,coco-30k,A young woman underneath a clear bubble umbrella,85856
331223,coco-30k,The red fire hydrant is next to a caution partition.,21645
216972,coco-30k,A stop sign is fashioned into a snack store sign.,35256
724,coco-30k,A stop sign is mounted upside-down on it's post. ,56313
358923,coco-30k,A woman with an umbrella hat talks on her cell phone. ,3510
193480,coco-30k,A professional tennis match from very high up in the stands,29423
2923,coco-30k,A marsh area with egrets and shrimp boats,55740
500079,coco-30k,The sign is clearly visible for all of us to see. ,73897
249643,coco-30k,A train traveling down train tracks near a train station.,778
227463,coco-30k,a man sitting on a bench with a backpack and a cane ,62844
228290,coco-30k,A mother bird and her offspring walk in a meadow.,49615
552153,coco-30k,A small plane flying over the woods near a mountain,49780
325198,coco-30k,A giraffe standing next to a tall tree.,33106
560272,coco-30k,one plane flies upside down over another plane ,23620
189885,coco-30k,A herd of sheep walking down a rural country road.,56518
15614,coco-30k,Two giraffes that are standing in the grass.,82710
522665,coco-30k,four adult giraffes and one smaller giraffe all in captivity ,54782
102654,coco-30k,Two giraffes are looking at each other in a wooden room.,13719
71752,coco-30k,Two buses driving by people in a city.,30909
401124,coco-30k,a bench in the woods covered in snow ,30975
379210,coco-30k,A cat lying next to someone sitting on a bench.,49801
300000,coco-30k,a brown and white dog is sitting in some grass and a red and white fire hydrant,22870
163339,coco-30k,The decorated bench is sitting among the flowers.,77401
46526,coco-30k,The two yellow trains are coming down from the mountain.,92042
418933,coco-30k,a stuffed animal and a figurine are sitting on a bench and water,92175
53229,coco-30k,Street signs at an intersection of roads in front of a brick building.,11167
160927,coco-30k,A large boat floating down a river next to a walkway.,6113
192247,coco-30k,A herd of animals walking along a lush green field.,3271
103431,coco-30k,A black and white photo of four young children.,63367
354027,coco-30k,an orange and white double decker bus and a woman and child crossing the street,79514
462584,coco-30k,A train with bright lights on it under utility wires.,16388
1532,coco-30k,A street scene with focus on the street signs on an overpass.,57109
323810,coco-30k,A RED BIRD PERCHED ON A BRANCH IN A TREE.,94809
79408,coco-30k,A red stop sign sitting next to a forest.,28872
279933,coco-30k,A train traveling down train tracks through a countryside.,96764
92680,coco-30k,A giraffe standing on top of a lush green field.,52437
353489,coco-30k,A blue train traveling along a very long bridge.,50303
524694,coco-30k,A giraffe eating food from a very large rock.,44129
276549,coco-30k,A family of giraffe standing next to each other.,73567
133999,coco-30k,A double decker bus driving down a street next to a tall building.,91633
180541,coco-30k,a black and white double decker bus and some cars,80760
379014,coco-30k,A tall sign sitting next to a traffic light at night.,55151
190546,coco-30k,A yellow train traveling down tracks next to a train station.,76697
484816,coco-30k,A yellow school bus with a creepy eye shaped rear view mirror.,6130
89459,coco-30k,A walking street sign under traffic light covered with stickers,74269
255749,coco-30k,A bus stopped at a curb to allow people to board the bus. ,1919
307790,coco-30k,A bird standing in the wooded area with leaves all around. ,65161
566823,coco-30k,a double bus driving through a parking lot,90340
29406,coco-30k,A bench sits in the a garden park. ,9215
85381,coco-30k,An old bus is next to an old train.,49218
226111,coco-30k,"A No bicycles, skates or skateboards sign on a pole.",6013
333808,coco-30k,A rain soaked pigeon sitting on a fence.,60019
67342,coco-30k,Two birds sitting on a branch in the woods.,94457
397045,coco-30k,A cat sitting on the back of a bench while looking upward. ,87046
293296,coco-30k,a sign for prospect and brady st on a street with a light post,86405
